    ('Rolls-Royce Ghost', 'QRS134', POINT(34.835, 32.067), 'busy', 4),
    ('Mercedes-Maybach S-Class', 'TUV135', POINT(34.818, 32.040), 'available', 5),
    ('Genesis G90', 'WXYZ136', POINT(34.845, 32.089), 'busy', 4),
    ('Lexus LS', 'ABC137', POINT(34.810, 32.075), 'available', 5),
    ('Audi A8', 'DEF138', POINT(34.876, 32.057), 'available', 5),
    ('Jaguar XJ', 'GHI139', POINT(34.801, 32.093), 'busy', 4),
    ('Maserati Quattroporte', 'JKL140', POINT(34.859, 32.046), 'available', 5),
    ('Porsche Panamera', 'MNO141', POINT(34.832, 32.081), 'busy', 4),
    ('BMW 7 Series', 'PQR142', POINT(34.870, 32.059), 'available', 5),
    ('Cadillac CT6', 'STU143', POINT(34.798, 32.107), 'available', 5),
    ('Lincoln Continental', 'VWX144', POINT(34.888, 32.068), 'busy', 4),
    ('Tesla Model S', 'YZA145', POINT(34.822, 32.033), 'available', 5),
    ('Porsche Taycan', 'BCD146', POINT(34.857, 32.096), 'busy', 4),
    ('Audi e-tron GT', 'EFG147', POINT(34.795, 32.064), 'available', 5),
    ('Jaguar I-PACE', 'HIJ148', POINT(34.883, 32.085), 'available', 5),
    ('Tesla Model 3', 'KLM149', POINT(34.840, 32.051), 'busy', 4),
    ('Polestar 1', 'NOP150', POINT(34.803, 32.072), 'available', 5),
    ('Aston Martin DB11', 'QRS151', POINT(34.856, 32.104), 'available', 5),
    ('Ferrari Portofino', 'TUV152', POINT(34.888, 32.055), 'busy', 4)
